File,Run,runattr:configname,runattr:datetime,runattr:experiment,runattr:inifile,runattr:iterationvars,runattr:iterationvarsf,runattr:measurement,runattr:network,runattr:processid,runattr:repetition,runattr:replication,runattr:resultdir,runattr:runnumber,runattr:seedset,Module,Name,,
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,SlotsBackoff,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,NumInternalContention,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[0].nic.mac1609_4,totalBusyTime,1.14608,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 0 work finished,4500,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 1 work finished,6200,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 2 work finished,850,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 3 work finished,20500,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 4 work finished,9000,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 5 work finished,6250,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 6 work finished,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Micro-cloud : 7 work finished,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].appl,Load Balancer : 2 work finished,45450,900
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.phy80211p,busyTime,0.00065540000000002,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedUnicastPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,ReceivedBroadcasts,2825,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,SentPackets,2115,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,SNIRLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,RXTXLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,TotalLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,TimesIntoBackoff,2115,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,SlotsBackoff,3215,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,NumInternalContention,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[1].nic.mac1609_4,totalBusyTime,1.148195,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].appl,Micro-cloud :0 failed,450,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.phy80211p,busyTime,0.001029152,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedUnicastPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,ReceivedBroadcasts,4436,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,SentPackets,504,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,SNIRLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,RXTXLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,TotalLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,TimesIntoBackoff,504,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,SlotsBackoff,751,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,NumInternalContention,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[2].nic.mac1609_4,totalBusyTime,1.146584,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].appl,Micro-cloud :1 failed,470,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.phy80211p,busyTime,0.001031936,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedUnicastPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,ReceivedBroadcasts,4448,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,SentPackets,492,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,SNIRLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,RXTXLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,TotalLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,TimesIntoBackoff,492,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,SlotsBackoff,745,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,NumInternalContention,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[3].nic.mac1609_4,totalBusyTime,1.146572,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].appl,Micro-cloud :2 failed,500,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.phy80211p,busyTime,0.001041912,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,ReceivedUnicastPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,ReceivedBroadcasts,4491,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,SentPackets,449,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,SNIRLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,RXTXLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,TotalLostPackets,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,DroppedPacketsInMac,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,TooLittleTime,0,NaN
"General-.5,50,1-#0.sca",General-0-20190226-00:10:23-22189,General,20190226-00:10:23,General,omnetpp.ini,"$0=.5, $1=50, $2=1",".5,50,1-","$0=.5, $1=50, $2=1",PasubioSimulation.MCPasubioScenario,22189,0,#0,results,0,0,MCPasubioScenario.rsu[4].nic.mac1609_4,TimesIntoBackoff,449,NaN
